ID	Text	Pronoun	Pronoun-offset	A	A-offset	A-coref	B	B-offset	B-coref	URL
bnn888	The globalists tend to think Mr. Lawson ran onto technical reefs . For that matter , perhaps he fixed to the wrong currency .	he	93	Mr. Lawson	29	FALSE	Lawson	33	TRUE	unk
bnn889	The globalists tend to think Mr. Lawson ran onto technical reefs . In fixing rates the choice of initial parities is crucial , for example , and perhaps he picked the wrong pound-DM rate .	he	153	Mr. Lawson	29	FALSE	Lawson	33	TRUE	unk
bnn890	We sympathize with Mrs. Thatcher 's reluctance to tie her currency to one governed by the domestic political imperatives of West Germany .	her	54	Mrs. Thatcher	19	FALSE	Thatcher	24	TRUE	unk
bnn891	We would add that in political terms , Mrs. Thatcher 's problem was failing to decide between the Chancellor and her adviser .	her	113	Mrs. Thatcher	39	FALSE	Thatcher	44	TRUE	unk
bnn892	So Mr. Lawson had to resign . In the end his move was sparked by remarks in excerpts from Sir Alan 's autobiography in The American Economist , a 10,000-circulation academic journal .	his	41	Mr. Lawson	3	FALSE	Lawson	7	TRUE	unk
bnn893	Mr. Phillips made his comments during an interview detailing his plans for the agency .	his	61	Mr. Phillips	0	FALSE	Phillips	4	TRUE	unk
bnn894	Mr. Phillips made his comments during an interview detailing his plans for the agency .	his	18	Mr. Phillips	0	FALSE	Phillips	4	TRUE	unk
bnn895	Surrounded by stacks of paper , two computers and photos of himself boating and flying , Mr. Phillips laid out several changes he hopes to make at the agency .	he	127	Mr. Phillips	89	FALSE	Phillips	93	TRUE	unk
bnn896	First and foremost , Mr. Phillips said he hopes to improve client service .	he	39	Mr. Phillips	21	FALSE	Phillips	25	TRUE	unk
bnn897	But Mr. Phillips recently freed himself up to spend more time with clients by delegating much of his administrative work to a deputy . `` Clients want to see more of our senior people involved in the business -- not once a month , but two or three times a week , '' he said .	he	266	Mr. Phillips	4	FALSE	Phillips	8	TRUE	unk
bnn898	But Mr. Phillips recently freed himself up to spend more time with clients by delegating much of his administrative work to a deputy . He also plans to get to know clients that Mr. Roman was closer to , such as Lever Brothers , American Express and Seagram .	He	135	Mr. Phillips	4	FALSE	Phillips	8	TRUE	unk
bnn899	But Mr. Phillips recently freed himself up to spend more time with clients by delegating much of his administrative work to a deputy .	his	97	Mr. Phillips	4	FALSE	Phillips	8	TRUE	unk
bnn900	Now Mr. Phillips says he hopes to have the new system in place for several clients -- including American Express , American Telephone & Telegraph and Ryder -- by year 's end .	he	22	Phillips	8	TRUE	Ryder	150	FALSE	unk
bnn901	Industry executives and analysts are divided on whether Mr. Phillips is up to the task . Under his watch , office politicking was often rampant in the agency 's New York operation and the office there has had a dismal new-business record for more than a year .	his	95	Mr. Phillips	56	FALSE	Phillips	60	TRUE	unk
bnn902	Industry executives and analysts are divided on whether Mr. Phillips is up to the task . He is n't as well-known to clients as is Mr. Roman .	He	89	Mr. Phillips	56	FALSE	Phillips	60	TRUE	unk
bnn903	The one thing Mr. Phillips clearly does have going for him is continuity , although it is n't certain if that will be enough .	him	55	Mr. Phillips	14	FALSE	Phillips	18	TRUE	unk
bnn904	While Mr. Roman is a workaholic detailsman , Mr. Phillips would rather delegate , leaving him time for his interests outside the office .	his	103	Mr. Phillips	45	FALSE	Phillips	49	TRUE	unk
bnn905	While Mr. Roman is a workaholic detailsman , Mr. Phillips would rather delegate , leaving him time for his interests outside the office .	him	90	Mr. Roman	6	FALSE	Phillips	49	TRUE	unk
bnn906	Mr. Roman , by contrast , seems rarely to cut loose at all , although he did appear at Ogilvy 's Halloween party Friday decked out in duck feet and a duck hat , costumed as a `` lame duck . ''	he	70	Roman	4	TRUE	Ogilvy	87	FALSE	unk
bnn907	Mr. Phillips said the company 's expected margin improvement will be all but inevitable , given that the company 's profitability was dragged down this year by an expensive move to luxurious , oversized new New York headquarters . The move , budgeted at about $ 7 million , actually came in at about $ 10 million , he said .	he	315	Mr. Phillips	0	FALSE	Phillips	4	TRUE	unk
bnn908	In an internal memo , Alex Kroll , the agency 's chairman , said Mr. Klein decided to remove himself to minimize `` negative reaction '' from prospective clients and others and to prepare for his defense . `` The fact that he is in the process of defending himself against the present charges could conceivably have an adverse impact on Y&R , '' Mr. Kroll wrote .	he	223	Klein	69	TRUE	Y	337	FALSE	unk
bnn909	In an internal memo , Alex Kroll , the agency 's chairman , said Mr. Klein decided to remove himself to minimize `` negative reaction '' from prospective clients and others and to prepare for his defense .	his	192	Mr. Klein	65	FALSE	Klein	69	TRUE	unk
bnn910	`` The fact that he is in the process of defending himself against the present charges could conceivably have an adverse impact on Y&R , '' Mr. Kroll wrote . He said Mr. Klein will return to his post at the end of the trial `` at which he will be vindicated . ''	He	158	Kroll	144	TRUE	Mr. Klein	166	FALSE	unk
bnn911	He said Mr. Klein will return to his post at the end of the trial `` at which he will be vindicated . ''	he	78	Mr. Klein	8	FALSE	Klein	12	TRUE	unk
bnn912	He said Mr. Klein will return to his post at the end of the trial `` at which he will be vindicated . ''	his	33	Mr. Klein	8	FALSE	Klein	12	TRUE	unk
bnn913	The agency , with about $ 35 million in billings , will be dissolved , with some of its staffers absorbed by WCRS 's Della Femina McNamee unit in Boston , Ms. Heller said . She said it was too early to say what would happen to its clients , including Reebok and Apple .	She	173	Heller	159	TRUE	Apple	262	FALSE	unk
bnn914	In his letter , Mr. Finkelstein also referred to the recent San Francisco earthquake .	his	3	Finkelstein	20	TRUE	San Francisco	60	FALSE	unk
bnn915	Mr. Finkelstein flew to San Francisco the day after the earthquake , and found that 10 to 12 of his company 's stores had sustained some damage , including the breakage of most windows at the I. Magnin store on Union Square .	his	96	Mr. Finkelstein	0	FALSE	Finkelstein	4	TRUE	unk
bnn916	For instance , it releases Mr. Sisulu without conditions , yet his son , Zwelakhe , a newspaper editor , is restricted to his home much of the day and is n't allowed to work as a journalist .	his	63	Sisulu	31	TRUE	Zwelakhe	73	FALSE	unk
bnn917	As a police helicopter circled overhead , Mr. Sisulu repeated the ANC 's demands on the government to create a climate for negotiations : Release all political prisoners unconditionally ; lift all bans and restrictions on individuals and organizations ; remove all troops from the black townships ; end the state of emergency , and cease all political trials and political executions . `` There can be no question of us unilaterally abandoning the armed struggle , '' he said . ``	he	468	Sisulu	46	TRUE	ANC	66	FALSE	unk
bnn918	As a police helicopter circled overhead , Mr. Sisulu repeated the ANC 's demands on the government to create a climate for negotiations : Release all political prisoners unconditionally ; lift all bans and restrictions on individuals and organizations ; remove all troops from the black townships ; end the state of emergency , and cease all political trials and political executions . If these conditions are met , he said , the ANC would be prepared to discuss suspending its guerrilla activities .	he	416	Sisulu	46	TRUE	ANC	66	FALSE	unk
bnn919	`` I told him to make Mitchell reach for everything , and that 's what we did . If it had been , he mighta hit it out . ''	he	97		0	FALSE	Mitchell	22	TRUE	unk
bnn920	`` I told him to make Mitchell reach for everything , and that 's what we did . The ball he hit was n't a strike .	he	89		0	FALSE	Mitchell	22	TRUE	unk
bnn921	Asked what he would do differently on the morrow , Craig allowed that he might play his outfielders deeper , `` maybe on the other side of the fence . ''	his	84		0	FALSE	Craig	51	TRUE	unk
bnn922	Asked what he would do differently on the morrow , Craig allowed that he might play his outfielders deeper , `` maybe on the other side of the fence . ''	he	70		0	FALSE	Craig	51	TRUE	unk
bnn923	Asked what he would do differently on the morrow , Craig allowed that he might play his outfielders deeper , `` maybe on the other side of the fence . ''	he	11		0	FALSE	Craig	51	TRUE	unk
bnn924	Stewart 's honor was a nice note on a couple of grounds . The other is that he 's an Oakland native , and lifted residents ' spirits by his visits to quake-hit areas last week .	his	136	Stewart	0	TRUE	Oakland	85	FALSE	unk
bnn925	Stewart 's honor was a nice note on a couple of grounds . The other is that he 's an Oakland native , and lifted residents ' spirits by his visits to quake-hit areas last week .	he	76	Stewart	0	TRUE	Oakland	85	FALSE	unk
bnn926	Stewart 's honor was a nice note on a couple of grounds . One was that , despite his 62 regular-season wins over the past three seasons in the Land Beyond the Late News , he has been overshadowed by his more-muscular mates and missed out on prizes that might have been his due .	his	269	Stewart	0	TRUE	Land Beyond	143	FALSE	unk
bnn927	Stewart 's honor was a nice note on a couple of grounds . One was that , despite his 62 regular-season wins over the past three seasons in the Land Beyond the Late News , he has been overshadowed by his more-muscular mates and missed out on prizes that might have been his due .	his	199	Stewart	0	TRUE	Late News	159	FALSE	unk
bnn928	Stewart 's honor was a nice note on a couple of grounds . One was that , despite his 62 regular-season wins over the past three seasons in the Land Beyond the Late News , he has been overshadowed by his more-muscular mates and missed out on prizes that might have been his due .	he	171	Stewart	0	TRUE	Land Beyond	143	FALSE	unk
bnn929	Stewart 's honor was a nice note on a couple of grounds . One was that , despite his 62 regular-season wins over the past three seasons in the Land Beyond the Late News , he has been overshadowed by his more-muscular mates and missed out on prizes that might have been his due .	his	81	Stewart	0	TRUE	Late News	159	FALSE	unk
bnn930	Afterward , as the A 's toasted their victory with beer -LRB- they dispensed with traditional champagne showers in deference to the quake victims -RRB- , Stewart said he thought his championship-team ring would outshine his individual trophy . `` Give me four or five more Series with these guys , and I do n't care if I ever win a Cy Young , '' he said , in reference to baseball 's best-pitcher award .	he	346	A	0	FALSE	Stewart	154	TRUE	unk
bnn931	Afterward , as the A 's toasted their victory with beer -LRB- they dispensed with traditional champagne showers in deference to the quake victims -RRB- , Stewart said he thought his championship-team ring would outshine his individual trophy .	his	220	A	0	FALSE	Stewart	154	TRUE	unk
bnn932	Afterward , as the A 's toasted their victory with beer -LRB- they dispensed with traditional champagne showers in deference to the quake victims -RRB- , Stewart said he thought his championship-team ring would outshine his individual trophy .	his	178	A	0	FALSE	Stewart	154	TRUE	unk
bnn933	Afterward , as the A 's toasted their victory with beer -LRB- they dispensed with traditional champagne showers in deference to the quake victims -RRB- , Stewart said he thought his championship-team ring would outshine his individual trophy .	he	167	A	0	FALSE	Stewart	154	TRUE	unk
bnn934	And in little more than a decade of being friendly -- and at the same time rocking the staid Swiss business community with some U.S.-style wheeling and dealing -- the 46-year-old Mr. Rey has grown from a modest banker to a billionaire . His latest coup : September 's masterminding of the five billion Swiss-franc -LRB- $ 3.07 billion -RRB- merger between Adia S.A. , the world 's second-largest temporary employment agency , and Inspectorate International S.A. , a Rey-controlled product-inspection company .	His	237	Rey	183	TRUE	Adia S.A.	356	FALSE	unk
