ID	Text	Pronoun	Pronoun-offset	A	A-offset	A-coref	B	B-offset	B-coref	URL
bnn628	But this September -- just when many market economists , including some at Merrill Lynch , believed that Mr. Straszheim was about to be proved right -- he took a detour if not a U-turn . Now , in fact , he is predicting economic growth of 2.9 % this year and 2.1 % next year , a more optimistic outlook than the consensus of some four dozen top forecasters surveyed by Blue Chip Economic Indicators newsletter .	he	203	Straszheim	109	TRUE	Blue Chip Economic	369	FALSE	unk
bnn629	But this September -- just when many market economists , including some at Merrill Lynch , believed that Mr. Straszheim was about to be proved right -- he took a detour if not a U-turn . He softened the talk about a recession .	He	187	September	9	FALSE	Straszheim	109	TRUE	unk
bnn630	But this September -- just when many market economists , including some at Merrill Lynch , believed that Mr. Straszheim was about to be proved right -- he took a detour if not a U-turn .	he	152	Merrill Lynch	75	FALSE	Straszheim	109	TRUE	unk
bnn631	Mr. Bostian said in August that his macroeconomic index signaled recession .	his	32	Bostian	4	TRUE	August	20	FALSE	unk
bnn632	Mr. Shilling , who was Merrill Lynch 's chief economist from 1967 to 1971 , has heralded a recession for months . `` My own personal opinion is that Don threw in the towel just about the time he should have doubled his bet , '' he says .	he	228	Shilling	4	TRUE	Don	149	FALSE	unk
bnn633	A good half-hour into breakfast at the Palmer House , Mr. O'Brien looks up from his plate after Mr. Straszheim says something about people who believe interest rates are about to nosedive .	his	80	Palmer House	39	FALSE	O'Brien	58	TRUE	unk
bnn634	Alfred Harrison , the manager , shoves Mr. Straszheim 's handout back at him : `` Do we want to go through this ?	him	73	Alfred Harrison	0	FALSE	Straszheim	43	TRUE	unk
bnn635	It is indeed hard to back away from a widely publicized forecast , and Mr. Straszheim is fidgeting with the handcuffs on this trip . We pulled that forecast , '' he begins matter-of-factly in a meeting with Piper , Jaffray & Hopwood Inc. officials in Minneapolis , the first stop .	he	162	Straszheim	75	TRUE	Jaffray	215	FALSE	unk
bnn636	The Chancellor of the Exchequer , Nigel Lawson , resigned because Prime Minister Thatcher would not fire her trusted adviser Sir Alan Walters .	her	105	Exchequer	22	FALSE	Thatcher	81	TRUE	unk
bnn637	The opposition Labor Party leader , Neil Kinnock , in a display of the male chauvinism typical of the British lower class , denounced Mrs. Thatcher for having an independent mind and refusing to heed the men in her Cabinet .	her	211	Labor Party	15	FALSE	Thatcher	139	TRUE	unk
bnn638	Instead of realizing his mistake in letting the exchange rate dominate both British economic policy and Mrs. Thatcher 's political fortune , Mr. Lawson pushed for tying the pound formally to the mark by entering the European Monetary System , which subordinates all member currencies to German monetary policy .	his	21	Lawson	145	TRUE	European Monetary System	216	FALSE	unk
bnn639	Rather , Mr. Perlman said , Control Data intends to bid for the coming Minnesota lottery contract and is seeking new applications for the technology overseas , where `` there is great interest in games of skill . '' He would n't elaborate .	He	216	Perlman	13	TRUE	Minnesota	71	FALSE	unk
bnn640	But while its stock is selling at about half Control Data 's estimated breakup value , neither Messrs. Perlman nor Price said he spends much time considering the possibility of a hostile takeover .	he	126	Perlman	103	TRUE	Price	115	FALSE	unk
bnn641	In the affidavits , Mr. Peters says he was `` shocked '' when Mr. Ross refused a meeting and made it clear he would stop them .	he	36	Peters	24	TRUE	Mr. Ross	62	FALSE	unk
bnn642	In the affidavits , Mr. Peters says he was `` shocked '' when Mr. Ross refused a meeting and made it clear he would stop them .	he	107	Mr. Peters	20	FALSE	Ross	66	TRUE	unk
bnn643	Mr. Peters claims he reminded Mr. Ross that Robert Daly and Terry Semel , the top executives of the Warner Brothers studio , had `` repeatedly agreed that we had every right to accept '' an offer such as Sony 's .	he	18	Peters	4	TRUE	Terry Semel	60	FALSE	unk
bnn644	In response , Mr. Peters says , Mr. Ross referred to his colleagues at Warner with an `` obscenity '' and said : `` Tell them that they do n't have a job .	his	53	Mr. Peters	14	FALSE	Ross	36	TRUE	unk
bnn645	Mr. Peters says in his affidavit that the movie 's staff was told last week that Warner was `` taking over '' the picture , and another producer would be giving all of the orders .	his	19	Peters	4	TRUE	Warner	81	FALSE	unk
bnn646	Over his objections , Mr. Peters says , the film 's release date was moved up `` by many months '' to December , and plans for a soundtrack `` worth millions of dollars '' were dropped .	his	5	Peters	26	TRUE	December	102	FALSE	unk
bnn647	Mr. de la Bouillaire says Warner Brothers production president Mark Canton called him Oct. 19 and said Mr. Peters is `` off the picture . If he calls you up , just tell him everything is fine . ''	him	169	Oct.	86	FALSE	Peters	107	TRUE	unk
bnn648	Mr. de la Bouillaire says Warner Brothers production president Mark Canton called him Oct. 19 and said Mr. Peters is `` off the picture . If he calls you up , just tell him everything is fine . ''	he	141	Mark Canton	63	FALSE	Peters	107	TRUE	unk
bnn649	That , says Warner 's Mr. Rabinowitz , is `` a total 100 % lie . '' He says Mr. Peters and Mr. Guber , as the contractual producers with consultation rights , have been invited to screenings and to give their input on the film .	He	68	Rabinowitz	26	TRUE	Mr. Peters	76	FALSE	unk
bnn650	That , says Warner 's Mr. Rabinowitz , is `` a total 100 % lie . '' The movie , he says , is in its post-production stages of `` cleaning up the film . ''	he	80	Warner	12	FALSE	Rabinowitz	26	TRUE	unk
bnn651	Mr. Guber , in his affidavit , says that when he advised Warner President Terry Semel of the Sony offer at lunch on Sept. 25 , Mr. Semel `` hugged and congratulated me , and expressed joy that we had finally realized our long-term ambition of running and having an equity position in a major entertainment company . ''	he	46	Guber	4	TRUE	Sony	93	FALSE	unk
bnn652	Mr. Guber , in his affidavit , says that when he advised Warner President Terry Semel of the Sony offer at lunch on Sept. 25 , Mr. Semel `` hugged and congratulated me , and expressed joy that we had finally realized our long-term ambition of running and having an equity position in a major entertainment company . ''	his	15	Guber	4	TRUE	Sony	93	FALSE	unk
bnn653	Mr. Guber says he brought to lunch a release document Warner had agreed to in 1988 , when he and Mr. Peters made an aborted bid to buy part of MGM\/UA Entertainment Co. to run the MGM studio .	he	90	Guber	4	TRUE	MGM\/UA Entertainment Co.	143	FALSE	unk
bnn654	Mr. Guber says he brought to lunch a release document Warner had agreed to in 1988 , when he and Mr. Peters made an aborted bid to buy part of MGM\/UA Entertainment Co. to run the MGM studio .	he	15	Guber	4	TRUE	Warner	54	FALSE	unk
bnn655	Mr. Guber says he had crossed out `` MGM '' with a red pen and written in `` Columbia , '' giving the document to Mr. Semel .	he	15	Guber	4	TRUE	Mr. Semel	114	FALSE	unk
bnn656	Mr. Semel , in his affidavit , does n't mention any hugging or congratulating . He said he would contact Mr. Ross and Warner Brothers Chairman Robert Daly and that , in a conference call , the three agreed they could n't let the producers out of their contract .	he	88	Semel	4	TRUE	Mr. Ross	105	FALSE	unk
bnn657	Mr. Semel , in his affidavit , does n't mention any hugging or congratulating . He said he would contact Mr. Ross and Warner Brothers Chairman Robert Daly and that , in a conference call , the three agreed they could n't let the producers out of their contract .	He	80	Semel	4	TRUE	Mr. Ross	105	FALSE	unk
bnn658	Mr. Semel , in his affidavit , does n't mention any hugging or congratulating . He says he told Mr. Guber he could n't sign any documents and that `` the deal , although apparently a good one for him and Mr. Peters , would have a very negative impact on Warner . ''	he	88	Semel	4	TRUE	Warner	254	FALSE	unk
bnn659	Mr. Semel , in his affidavit , does n't mention any hugging or congratulating . He says he told Mr. Guber he could n't sign any documents and that `` the deal , although apparently a good one for him and Mr. Peters , would have a very negative impact on Warner . ''	He	80	Semel	4	TRUE	Mr. Peters	204	FALSE	unk
bnn660	Mr. Semel , in his affidavit , does n't mention any hugging or congratulating . He says he told Mr. Guber he could n't sign any documents and that `` the deal , although apparently a good one for him and Mr. Peters , would have a very negative impact on Warner . ''	he	106	Semel	4	TRUE	Mr. Peters	204	FALSE	unk
bnn661	He says he told Mr. Guber he could n't sign any documents and that `` the deal , although apparently a good one for him and Mr. Peters , would have a very negative impact on Warner . ''	him	116	Guber	20	TRUE	Warner	174	FALSE	unk
bnn662	Mr. Ross , in his own affidavit , says he and Mr. Daly instructed Mr. Semel to tell the producers Warner would n't terminate their agreement .	he	39	Ross	4	TRUE	Mr. Daly	46	FALSE	unk
bnn663	Mr. Ross , in his own affidavit , says he and Mr. Daly instructed Mr. Semel to tell the producers Warner would n't terminate their agreement .	his	14	Ross	4	TRUE	Warner	98	FALSE	unk
bnn664	Mr. Guber says that Mr. Semel did convey that information and that Mr. Semel said Mr. Ross was `` crazy because of the Time deal , '' meaning , Mr. Guber says , that Mr. Ross `` did not want to communicate to his new merger partner , Time Inc. , that Warner 's agreements provided for our departure under these circumstances . ''	his	209	Ross	170	TRUE	Warner	251	FALSE	unk
bnn665	Mr. Guber also says in his affidavit that Mr. Daly `` told us that even if Sony did not want us , Warner 's relationship with us already was irreparably damaged , that there was no way ` to put the egg together , ' and that it would sue Sony for tons of money . ''	his	23	Guber	4	TRUE	Sony	75	FALSE	unk
bnn666	Moreover , Mr. Guber claims , Mr. Semel told him that Mr. Ross probably would n't object `` if it were anybody other than Sony .	him	45	Guber	15	TRUE	Mr. Semel	30	FALSE	unk
bnn667	Mr. Rabinowitz , the Warner attorney , says the studio still wants the producers to come back and fulfill their contract . `` They are like a mini-studio ; they have 50 projects in development for Warner , '' he says .	he	209	Rabinowitz	4	TRUE	Warner	21	FALSE	unk
bnn668	But Mr. Guber indicates in his affidavit that not all of the projects will be used . For example , he says that since 1985 , he and Mr. Peters have developed over 85 movie projects , and Warner has `` passed '' or chosen not to produce at least 76 .	he	125	Guber	8	TRUE	Warner	187	FALSE	unk
bnn669	But Mr. Guber indicates in his affidavit that not all of the projects will be used . For example , he says that since 1985 , he and Mr. Peters have developed over 85 movie projects , and Warner has `` passed '' or chosen not to produce at least 76 .	he	99	Guber	8	TRUE	Warner	187	FALSE	unk
bnn670	Meeting with reporters Friday , Mr. Darman again said he would rather live with across-the-board spending cuts than accept a deficit-reduction bill like the one passed by the House , which would increase spending in future years .	he	54	Darman	36	TRUE	House	175	FALSE	unk
